('Market Cap', '3.515T')
         620852 function calls (597109 primitive calls) in 1.927 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.027    0.027 dammit.py:593(encodings)
        1    0.009    0.009    0.026    0.026 api.py:33(from_bytes)
        1    0.000    0.000    0.005    0.005 _headers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dammit.py:683(find_declared_encoding)
        1    0.000    0.000    0.000    0.000 dammit.py:485(EncodingDetector)
        1    0.000    0.000    0.004    0.004 api.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:225(any_specified_encoding)
        1    0.000    0.000    0.000    0.000 dammit.py:734(UnicodeDammit)
        1    0.000    0.000    0.000    0.000 entities.py:1(<module>)
        1    0.000    0.000    0.001    0.001 constant.py:1(<module>)
        1    0.000    0.000    0.005    0.005 _htmlparser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:277(append)
        1    0.000    0.000    0.000    0.000 models.py:13(CharsetMatch)
        1    0.000    0.000    0.000    0.000 filter.py:346(SoupStrainer)
        1    0.000    0.000    0.000    0.000 parser.py:343(parse_html_declaration)
        1    0.000    0.000    0.029    0.029 _htmlparser.py:361(prepare_markup)
        1    0.000    0.000    0.015    0.015 _fileio.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _models.py:249(__init__)
        1    0.000    0.000    0.000    0.000 _lxml.py:1(<module>)
        1    0.000    0.000    1.079    1.079 connection.py:69(handle_request)
        1    0.000    0.000    0.263    0.263 sync.py:144(start_tls)
        1    0.000    0.000    0.000    0.000 _fileio.py:38(AsyncFile)
        1    0.000    0.000    0.000    0.000 abc.py:62(Traversable)
        1    0.000    0.000    0.200    0.200 sync.py:188(connect_tcp)
        1    0.000    0.000    0.463    0.463 connection.py:105(_connect)
        1    0.000    0.000    0.000    0.000 _utils.py:8(is_socket_readable)
        1    0.000    0.000    0.000    0.000 _fileio.py:218(Path)
        1    0.000    0.000    0.000    0.000 _eventloop.py:56(AsyncBackend)
        1    0.000    0.000    0.000    0.000 filter.py:1(<module>)
        1    0.000    0.000    0.001    0.001 lowlevel.py:1(<module>)
        1    0.000    0.000    0.003    0.003 from_thread.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _events.py:82(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:701(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 _base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 from_thread.py:185(BlockingPortal)
        1    0.000    0.000    0.615    0.615 http11.py:170(_receive_response_headers)
        1    0.000    0.000    0.000    0.000 connection_pool.py:409(close)
        1    0.000    0.000    0.002    0.002 memory.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _events.py:137(__init__)
        1    0.000    0.000    0.001    0.001 tls.py:1(<module>)
        1    0.000    0.000    0.001    0.001 http11.py:140(_send_request_headers)
        1    0.000    0.000    0.000    0.000 http11.py:152(_send_request_body)
        1    0.000    0.000    0.000    0.000 _connection.py:167(__init__)
        1    0.000    0.000    0.000    0.000 _abnf.py:1(<module>)
        1    0.000    0.000    0.016    0.016 _events.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _connection.py:151(Connection)
        1    0.000    0.000    0.026    0.026 _connection.py:1(<module>)
        1    0.000    0.000    0.616    0.616 http11.py:65(handle_request)
        1    0.000    0.000    0.000    0.000 http11.py:238(_response_closed)
        1    0.000    0.000    0.000    0.000 connection_pool.py:48(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:759(Popen)
        1    0.000    0.000    0.000    0.000 _tempfile.py:220(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 _tempfile.py:120(NamedTemporaryFile)
        1    0.000    0.000    0.001    0.001 _tempfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _writers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _state.py:1(<module>)
        1    0.000    0.000    0.006    0.006 _readers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection_pool.py:128(create_connection)
        1    0.000    0.000    1.079    1.079 connection_pool.py:199(handle_request)
        1    0.000    0.000    0.000    0.000 __init__.py:1302(ZipFile)
        1    0.000    0.000    0.000    0.000 idna.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stringprep.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection_pool.py:355(__enter__)
        1    0.000    0.000    0.000    0.000 mock.py:24(MockStream)
        1    0.000    0.000    0.000    0.000 mock.py:85(AsyncMockStream)
        1    0.000    0.000    0.000    0.000 readers.py:64(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 connection.py:38(AsyncHTTPConnection)
        1    0.000    0.000    0.000    0.000 connection_pool.py:43(AsyncConnectionPool)
        1    0.000    0.000    0.000    0.000 http_proxy.py:169(AsyncForwardHTTPConnection)
        1    0.000    0.000    0.000    0.000 __init__.py:101(CompleteDirs)
        1    0.000    0.000    0.000    0.000 idna.py:378(getregentry)
        1    0.000    0.000    0.000    0.000 mock.py:16(MockSSLObject)
        1    0.000    0.000    0.000    0.000 _adapters.py:20(TraversableResourcesLoader)
        1    0.000    0.000    0.000    0.000 readers.py:34(files)
        1    0.000    0.000    0.000    0.000 readers.py:22(FileReader)
        1    0.000    0.000    0.000    0.000 __init__.py:701(LZMADecompressor)
        1    0.000    0.000    0.005    0.005 _adapters.py:28(get_resource_reader)
        1    0.000    0.000    0.005    0.005 _adapters.py:149(_native)
        1    0.000    0.000    0.000    0.000 __init__.py:802(_SharedFile)
        1    0.000    0.000    0.000    0.000 readers.py:38(ZipReader)
        1    0.000    0.000    0.000    0.000 __init__.py:2113(PyZipFile)
        1    0.000    0.000    0.000    0.000 __init__.py:83(InitializedState)
        1    0.000    0.000    0.005    0.005 _adapters.py:144(_reader)
        1    0.000    0.000    0.000    0.000 _adapters.py:40(CompatibilityFiles)
        1    0.000    0.000    0.000    0.000 __init__.py:865(ZipExtFile)
        1    0.000    0.000    0.000    0.000 __init__.py:204(Path)
        1    0.000    0.000    0.000    0.000 _adapters.py:25(__init__)
        1    0.000    0.000    0.000    0.000 _adapters.py:141(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:39(BadZipFile)
        1    0.000    0.000    0.000    0.000 __init__.py:43(LargeZipFile)
        1    0.000    0.000    0.000    0.000 _itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 idna.py:370(StreamWriter)
        1    0.000    0.000    0.000    0.000 idna.py:373(StreamReader)
        1    0.000    0.000    0.000    0.000 anyio.py:97(AnyIOBackend)
        1    0.000    0.000    0.000    0.000 readers.py:23(__init__)
        1    0.000    0.000    0.000    0.000 readers.py:137(NamespaceReader)
        1    0.000    0.000    0.000    0.000 glob.py:7(Translator)
        1    0.000    0.000    0.000    0.000 _adapters.py:12(__init__)
        1    0.000    0.000    0.000    0.000 _adapters.py:7(SpecLoaderAdapter)
        1    0.000    0.000    0.000    0.000 _adapters.py:16(__getattr__)
        1    0.000    0.000    0.000    0.000 _adapters.py:163(wrap_spec)
        1    0.000    0.000    0.000    0.000 __init__.py:678(LZMACompressor)
        1    0.000    0.000    0.000    0.000 __init__.py:845(_Tellable)
        1    0.000    0.000    0.000    0.000 __init__.py:176(FastLookup)
        1    0.000    0.000    0.000    0.000 mock.py:58(MockBackend)
        1    0.000    0.000    0.000    0.000 mock.py:119(AsyncMockBackend)
        1    0.000    0.000    0.000    0.000 anyio.py:21(AnyIOStream)
        1    0.000    0.000    0.000    0.000 _adapters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1210(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 _adapters.py:46(SpecPath)
        1    0.000    0.000    0.000    0.000 _adapters.py:81(ChildPath)
        1    0.000    0.000    0.000    0.000 _adapters.py:112(OrphanPath)
        1    0.000    0.000    0.000    0.000 idna.py:178(Codec)
        1    0.000    0.000    0.000    0.000 idna.py:272(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 idna.py:316(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 http11.py:264(can_handle_request)
        1    0.000    0.000    0.000    0.000 connection_pool.py:39(is_queued)
        1    0.000    0.000    0.000    0.000 _events.py:32(Event)
        1    0.000    0.000    0.000    0.000 _util.py:59(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 _events.py:175(InformationalResponse)
        1    0.000    0.000    0.000    0.000 _events.py:217(Response)
        1    0.000    0.000    0.000    0.000 _readers.py:123(__init__)
        1    0.000    0.000    0.000    0.000 connection_pool.py:358(__exit__)
        1    0.000    0.000    0.000    0.000 __init__.py:23(AsyncSOCKSProxy)
        1    0.000    0.000    0.000    0.000 __init__.py:11(AsyncHTTP2Connection)
        1    0.000    0.000    0.000    0.000 subprocess.py:108(_del_safe)
        1    0.000    0.000    0.000    0.000 _trace.py:11(Trace)
        1    0.000    0.000    0.000    0.000 _writers.py:36(write_request)
        1    0.000    0.000    0.000    0.000 http_proxy.py:169(ForwardHTTPConnection)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:45(Error)
        1    0.000    0.000    0.000    0.000 _base.py:55(InvalidStateError)
        1    0.000    0.000    0.000    0.000 _base.py:49(CancelledError)
        1    0.000    0.000    0.000    0.000 _base.py:651(BrokenExecutor)
        1    0.000    0.000    0.000    0.000 from_thread.py:177(_BlockingPortalTaskStatus)
        1    0.000    0.000    0.000    0.000 _base.py:59(_Waiter)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        1    0.000    0.000    0.000    0.000 _base.py:141(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 _sockets.py:916(UNIXConnectable)
        1    0.000    0.000    0.000    0.000 _streams.py:16(create_memory_object_stream)
        1    0.000    0.000    0.000    0.000 http11.py:325(__init__)
        1    0.000    0.000    0.000    0.000 _headers.py:107(__bool__)
        1    0.000    0.000    0.000    0.000 from_thread.py:123(_BlockingAsyncContextManager)
        1    0.000    0.000    0.000    0.000 _tempfile.py:454(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 _events.py:247(__post_init__)
        1    0.000    0.000    0.000    0.000 _events.py:315(EndOfMessage)
        1    0.000    0.000    0.000    0.000 _writers.py:88(send_data)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection_pool.py:31(wait_for_connection)
        1    0.000    0.000    0.000    0.000 stapled.py:28(StapledByteStream)
        1    0.000    0.000    0.000    0.000 stapled.py:64(StapledObjectStream)
        1    0.000    0.000    0.000    0.000 http11.py:351(HTTP11UpgradeStream)
        1    0.000    0.000    0.000    0.000 _util.py:107(Sentinel)
        1    0.000    0.000    0.000    0.000 auto.py:9(AutoBackend)
        1    0.000    0.000    0.000    0.000 http11.py:351(AsyncHTTP11UpgradeStream)
        1    0.000    0.000    0.000    0.000 _signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _sockets.py:890(TCPConnectable)
        1    0.000    0.000    0.000    0.000 tls.py:380(TLSConnectable)
        1    0.000    0.000    0.000    0.000 memory.py:30(MemoryObjectStreamStatistics)
        1    0.000    0.000    0.000    0.000 memory.py:42(_MemoryObjectItemReceiver)
        1    0.000    0.000    0.000    0.000 subprocess.py:476(CompletedProcess)
        1    0.000    0.000    0.000    0.000 _trace.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _readers.py:122(ContentLengthReader)
        1    0.000    0.000    0.000    0.000 subprocess.py:129(SubprocessError)
        1    0.000    0.000    0.000    0.000 _connection.py:55(PAUSED)
        1    0.000    0.000    0.000    0.000 _connection.py:51(NEED_DATA)
        1    0.000    0.000    0.000    0.000 _events.py:357(ConnectionClosed)
        1    0.000    0.000    0.000    0.000 _util.py:80(RemoteProtocolError)
        1    0.000    0.000    0.000    0.000 http11.py:291(is_closed)
        1    0.000    0.000    0.000    0.000 _connection.py:353(trailing_data)
        1    0.000    0.000    0.000    0.000 _readers.py:213(Http10Reader)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:48(__init__)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:147(is_next_line_obviously_invalid_request_line)
        1    0.000    0.000    0.000    0.000 _writers.py:101(ChunkedWriter)
        1    0.000    0.000    0.000    0.000 _writers.py:116(Http10Writer)
        1    0.000    0.000    0.000    0.000 connection_pool.py:18(__init__)
        1    0.000    0.000    0.000    0.000 connection_pool.py:23(assign_to_connection)
        1    0.000    0.000    0.000    0.000 interfaces.py:20(RequestInterface)
        1    0.000    0.000    0.000    0.000 http_proxy.py:54(HTTPProxy)
        1    0.000    0.000    0.000    0.000 interfaces.py:20(AsyncRequestInterface)
        1    0.000    0.000    0.000    0.000 http_proxy.py:54(AsyncHTTPProxy)
        1    0.000    0.000    0.000    0.000 anyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:192(_Extra)
        1    0.000    0.000    0.000    0.000 __init__.py:374(ZipInfo)
        1    0.000    0.000    0.000    0.000 http11.py:254(close)
        1    0.000    0.000    0.000    0.000 _events.py:259(Data)
        1    0.000    0.000    0.000    0.000 _headers.py:123(raw_items)
        1    0.000    0.000    0.000    0.000 _headers.py:275(has_expect_100_continue)
        1    0.000    0.000    0.000    0.000 _state.py:250(__init__)
        1    0.000    0.000    0.000    0.000 _writers.py:94(send_eom)
        1    0.000    0.000    0.000    0.000 interfaces.py:87(AsyncConnectionInterface)
        1    0.000    0.000    0.000    0.000 _headers.py:77(Headers)
        1    0.000    0.000    0.000    0.000 _writers.py:22(write_headers)
        1    0.000    0.000    0.000    0.000 connection_pool.py:347(close)
        1    0.000    0.000    0.000    0.000 http_proxy.py:233(TunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 http_proxy.py:233(AsyncTunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 _util.py:12(ProtocolError)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:64(__bytes__)
        1    0.000    0.000    0.000    0.000 connection_pool.py:390(__init__)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:47(ReceiveBuffer)
        1    0.000    0.000    0.000    0.000 _state.py:138(SERVER)
        1    0.000    0.000    0.000    0.000 _state.py:143(IDLE)
        1    0.000    0.000    0.000    0.000 _state.py:134(CLIENT)
        1    0.000    0.000    0.000    0.000 _state.py:155(DONE)
        1    0.000    0.000    0.000    0.000 _state.py:167(ERROR)
        1    0.000    0.000    0.000    0.000 _state.py:163(CLOSED)
        1    0.000    0.000    0.000    0.000 _state.py:147(SEND_RESPONSE)
        1    0.000    0.000    0.000    0.000 _state.py:176(SWITCHED_PROTOCOL)
        1    0.000    0.000    0.000    0.000 _state.py:151(SEND_BODY)
        1    0.000    0.000    0.000    0.000 _state.py:184(_SWITCH_CONNECT)
        1    0.000    0.000    0.000    0.000 _state.py:172(MIGHT_SWITCH_PROTOCOL)
        1    0.000    0.000    0.000    0.000 _state.py:180(_SWITCH_UPGRADE)
        1    0.000    0.000    0.000    0.000 _state.py:159(MUST_CLOSE)
        1    0.000    0.000    0.000    0.000 _writers.py:85(__init__)
        1    0.000    0.000    0.000    0.000 _readers.py:148(ChunkedReader)
        1    0.000    0.000    0.000    0.000 _writers.py:62(BodyWriter)
        1    0.000    0.000    0.000    0.000 _writers.py:84(ContentLengthWriter)
        1    0.000    0.000    0.000    0.000 connection_pool.py:17(PoolRequest)
        1    0.000    0.000    0.000    0.000 auto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection_pool.py:17(AsyncPoolRequest)
        1    0.000    0.000    0.000    0.000 http11.py:43(AsyncHTTP11Connection)
        1    0.000    0.000    0.001    0.001 sync.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:67(TrioBackend)
        1    0.000    0.000    0.000    0.000 __init__.py:11(HTTP2Connection)
        1    0.000    0.000    0.000    0.000 __init__.py:23(SOCKSProxy)
        1    0.000    0.000    0.000    0.000 connection.py:167(can_handle_request)
        1    0.000    0.000    0.000    0.000 _contextmanagers.py:13(_SupportsCtxMgr)
        1    0.000    0.000    0.000    0.000 _contextmanagers.py:17(_SupportsAsyncCtxMgr)
        1    0.000    0.000    0.000    0.000 contextvars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _streams.py:214(ObjectStreamConnectable)
        1    0.000    0.000    0.000    0.000 _streams.py:225(ByteStreamConnectable)
        1    0.000    0.000    0.000    0.000 _synchronization.py:19(EventStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:72(SemaphoreStatistics)
        1    0.000    0.000    0.000    0.000 _tasks.py:12(_IgnoredTaskStatus)
        1    0.000    0.000    0.000    0.000 _tempfile.py:25(TemporaryFile)
        1    0.000    0.000    0.000    0.000 _exceptions.py:126(TypedAttributeLookupError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:133(WouldBlock)
        1    0.000    0.000    0.000    0.000 _exceptions.py:137(NoEventLoopError)
        1    0.000    0.000    0.000    0.000 _streams.py:81(UnreliableObjectStream)
        1    0.000    0.000    0.000    0.000 _streams.py:90(ObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 _streams.py:97(ObjectSendStream)
        1    0.000    0.000    0.000    0.000 _resources.py:10(AsyncResource)
        1    0.000    0.000    0.000    0.000 _sockets.py:207(UNIXSocketStream)
        1    0.000    0.000    0.000    0.000 _exceptions.py:18(ConnectionNotAvailable)
        1    0.000    0.000    0.000    0.000 _exceptions.py:22(ProxyError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:26(UnsupportedProtocol)
        1    0.000    0.000    0.000    0.000 _exceptions.py:30(ProtocolError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:34(RemoteProtocolError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:38(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:45(TimeoutException)
        1    0.000    0.000    0.000    0.000 _exceptions.py:49(PoolTimeout)
        1    0.000    0.000    0.000    0.000 _exceptions.py:53(ConnectTimeout)
        1    0.000    0.000    0.000    0.000 _exceptions.py:57(ReadTimeout)
        1    0.000    0.000    0.000    0.000 _exceptions.py:61(WriteTimeout)
        1    0.000    0.000    0.000    0.000 _exceptions.py:68(NetworkError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:72(ConnectError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:76(ReadError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:80(WriteError)
        1    0.000    0.000    0.000    0.000 _common.py:174(_)
        1    0.000    0.000    0.000    0.000 abc.py:58(TraversalError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:12(BrokenResourceError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:19(BrokenWorkerProcess)
        1    0.000    0.000    0.000    0.000 _exceptions.py:71(ClosedResourceError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:75(ConnectionFailed)
        1    0.000    0.000    0.000    0.000 _exceptions.py:106(EndOfStream)
        1    0.000    0.000    0.000    0.000 _typedattr.py:36(TypedAttributeProvider)
        1    0.000    0.000    0.000    0.000 _synchronization.py:112(EventAdapter)
        1    0.000    0.000    0.000    0.000 _sockets.py:105(SocketAttribute)
        1    0.000    0.000    0.000    0.000 _synchronization.py:198(LockAdapter)
        1    0.000    0.000    0.000    0.000 _tasks.py:42(TaskGroup)
        1    0.000    0.000    0.000    0.000 from_thread.py:434(BlockingPortalProvider)
        1    0.000    0.000    0.000    0.000 memory.py:54(_MemoryObjectStreamState)
        1    0.000    0.000    0.000    0.000 memory.py:78(MemoryObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 memory.py:197(MemoryObjectSendStream)
        1    0.000    0.000    0.000    0.000 _sockets.py:184(SocketStream)
        1    0.000    0.000    0.000    0.000 _sockets.py:290(UDPSocket)
        1    0.000    0.000    0.000    0.000 _sockets.py:320(ConnectedUDPSocket)
        1    0.000    0.000    0.000    0.000 _sockets.py:379(ConnectedUNIXDatagramSocket)
        1    0.000    0.000    0.000    0.000 _typedattr.py:18(TypedAttributeSet)
        1    0.000    0.000    0.000    0.000 _streams.py:58(UnreliableObjectSendStream)
        1    0.000    0.000    0.000    0.000 _streams.py:104(ObjectStream)
        1    0.000    0.000    0.000    0.000 _streams.py:155(ByteSendStream)
        1    0.000    0.000    0.000    0.000 _streams.py:167(ByteStream)
        1    0.000    0.000    0.000    0.000 _synchronization.py:46(LockStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:60(ConditionStatistics)
        1    0.000    0.000    0.000    0.000 lowlevel.py:70(EventLoopToken)
        1    0.000    0.000    0.000    0.000 lowlevel.py:99(_NoValueSet)
        1    0.000    0.000    0.000    0.000 _sockets.py:146(_SocketProvider)
        1    0.000    0.000    0.000    0.000 _sockets.py:347(UNIXDatagramSocket)
        1    0.000    0.000    0.000    0.000 _streams.py:23(UnreliableObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 _streams.py:124(ByteReceiveStream)
        1    0.000    0.000    0.000    0.000 _streams.py:198(Listener)
        1    0.000    0.000    0.000    0.000 _synchronization.py:28(CapacityLimiterStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:82(Event)
        1    0.000    0.000    0.000    0.000 lowlevel.py:103(RunvarToken)
        1    0.000    0.000    0.000    0.000 _base.py:96(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _synchronization.py:262(Condition)
        1    0.000    0.000    0.000    0.000 _synchronization.py:369(Semaphore)
        1    0.000    0.000    0.000    0.000 lowlevel.py:123(RunVar)
        1    0.000    0.000    0.000    0.000 _tasks.py:27(TaskStatus)
        1    0.000    0.000    0.000    0.000 _synchronization.py:721(ResourceGuard)
        1    0.000    0.000    0.000    0.000 _base.py:74(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:111(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:569(Executor)
        1    0.000    0.000    0.000    0.000 _subprocesses.py:10(Process)
        1    0.000    0.000    0.000    0.000 http11.py:274(has_expired)
        1    0.000    0.000    0.000    0.000 _state.py:356(start_next_cycle)
        1    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _synchronization.py:453(SemaphoreAdapter)
        1    0.000    0.000    0.000    0.000 tls.py:86(TLSStream)
        1    0.000    0.000    0.000    0.000 _state.py:249(ConnectionState)
        1    0.000    0.000    0.000    0.000 _testing.py:9(TaskInfo)
        1    0.000    0.000    0.000    0.000 stapled.py:100(MultiListener)
        1    0.000    0.000    0.000    0.000 subprocess.py:132(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:169(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 models.py:14(__init__)
        1    0.000    0.000    0.000    0.000 _models.py:366(Response)
        1    0.000    0.000    0.000    0.000 sync.py:23(TLSinTLSStream)
        1    0.000    0.000    0.000    0.000 abc.py:153(TraversableResources)
        1    0.000    0.000    0.000    0.000 _typedattr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _testing.py:11(TestRunner)
        1    0.000    0.000    0.077    0.077 _htmlparser.py:433(feed)
        1    0.000    0.000    0.000    0.000 _synchronization.py:628(CapacityLimiterAdapter)
        1    0.000    0.000    0.000    0.000 _tasks.py:20(CancelScope)
        1    0.000    0.000    0.001    0.001 stapled.py:1(<module>)
        1    0.000    0.000    0.000    0.000 http11.py:43(HTTP11Connection)
        1    0.000    0.000    0.000    0.000 legacy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filter.py:211(MatchRule)
        1    0.000    0.000    0.005    0.005 _common.py:33(wrapper)
        1    0.000    0.000    0.000    0.000 _base.py:325(Future)
        1    0.000    0.000    0.000    0.000 tls.py:291(TLSListener)
        1    0.000    0.000    0.000    0.000 filter.py:44(ElementFilter)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:278(handle_decl)
        1    0.000    0.000    0.000    0.000 _models.py:40(enforce_url)
        1    0.000    0.000    0.000    0.000 models.py:316(CliDetectionResult)
        1    0.000    0.000    0.000    0.000 base.py:14(NetworkStream)
        1    0.000    0.000    0.000    0.000 sync.py:187(SyncBackend)
        1    0.000    0.000    0.000    0.000 connection.py:187(has_expired)
        1    0.000    0.000    0.000    0.000 connection.py:197(is_closed)
        1    0.000    0.000    0.000    0.000 base.py:36(NetworkBackend)
        1    0.000    0.000    0.000    0.000 base.py:59(AsyncNetworkStream)
        1    0.000    0.000    0.000    0.000 base.py:81(AsyncNetworkBackend)
        1    0.000    0.000    0.000    0.000 _common.py:19(package_to_anchor)
        1    0.000    0.000    0.000    0.000 _sockets.py:246(SocketListener)
        1    0.000    0.000    0.000    0.000 models.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:314(HTMLParserTreeBuilder)
        1    0.000    0.000    0.000    0.000 connection.py:39(__init__)
        1    0.000    0.000    0.006    0.006 core.py:21(where)
        1    0.000    0.000    0.000    0.000 _connection.py:235(start_next_cycle)
        1    0.000    0.000    0.000    0.000 http11.py:344(close)
        1    0.000    0.000    0.001    0.001 _events.py:40(Request)
        1    0.000    0.000    0.000    0.000 _events.py:128(_ResponseBase)
        1    0.000    0.000    0.000    0.000 _models.py:161(Origin)
        1    0.000    0.000    0.000    0.000 sync.py:141(close)
        1    0.000    0.000    0.000    0.000 _models.py:496(Proxy)
        1    0.000    0.000    0.002    0.002 _ssl.py:1(<module>)
        1    0.000    0.000    0.005    0.005 _common.py:51(files)
        1    0.000    0.000    0.000    0.000 _common.py:80(_)
        1    0.000    0.000    0.000    0.000 _synchronization.py:264(__init__)
        1    0.000    0.000    0.000    0.000 _synchronization.py:281(__init__)
        1    0.000    0.000    0.000    0.000 _synchronization.py:284(set)
        1    0.000    0.000    0.000    0.000 _synchronization.py:280(Event)
        1    0.000    0.000    0.000    0.000 _synchronization.py:294(Semaphore)
        1    0.000    0.000    0.000    0.000 _eventloop.py:175(NoCurrentAsyncBackend)
        1    0.000    0.000    0.000    0.000 _exceptions.py:61(BusyResourceError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:93(DelimiterNotFound)
        1    0.000    0.000    0.000    0.000 _exceptions.py:112(IncompleteRead)
        1    0.000    0.000    0.000    0.000 _exceptions.py:144(RunFinishedError)
        1    0.000    0.000    0.000    0.000 _fileio.py:204(_PathIterator)
        1    0.000    0.000    0.000    0.000 _models.py:182(URL)
        1    0.000    0.000    0.005    0.005 _common.py:108(from_package)
        1    0.000    0.000    0.000    0.000 _contextmanagers.py:109(AsyncContextManagerMixin)
        1    0.000    0.000    0.000    0.000 _synchronization.py:150(Lock)
        1    0.000    0.000    0.000    0.000 _warnings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _markupbase.py:23(ParserBase)
        1    0.000    0.000    0.000    0.000 sync.py:120(SyncStream)
        1    0.000    0.000    0.000    0.000 _functional.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _contextmanagers.py:23(ContextManagerMixin)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:331(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:108(HTMLParser)
        1    0.000    0.000    0.000    0.000 connection.py:38(HTTPConnection)
        1    0.000    0.000    0.000    0.000 _contextmanagers.py:1(<module>)
        1    0.000    0.000    0.014    0.014 to_thread.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _synchronization.py:512(CapacityLimiter)
        1    0.000    0.000    0.000    0.000 http11.py:47(__init__)
        1    0.000    0.000    0.001    0.001 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection_pool.py:43(ConnectionPool)
        1    0.000    0.000    0.000    0.000 exceptions.py:10(FeatureNotFound)
        1    0.000    0.000    0.000    0.000 exceptions.py:1(<module>)
